map,cycles_per_km,amplitude_levels
ours_eroded,0.06317811173259653,643.6149659013599
ours_eroded,0.06581053305478805,605.0175990657115
ours_eroded,0.06844295437697959,557.0717991740918
ours_eroded,0.0710753756991711,509.10077466206434
ours_eroded,0.07370779702136263,462.28393904886406
ours_eroded,0.07634021834355414,432.83413979676214
ours_eroded,0.07897263966574566,409.2952309229309
ours_eroded,0.0816050609879372,378.0233372488498
ours_eroded,0.08423748231012872,363.7034236282725
ours_eroded,0.08686990363232024,337.11755343866395
ours_eroded,0.08950232495451176,315.52314510549496
ours_eroded,0.09213474627670329,297.02681065616736
ours_eroded,0.09476716759889481,276.35121668988694
ours_eroded,0.09739958892108633,262.31239218318046
ours_eroded,0.10003201024327785,249.73305423467457
ours_eroded,0.10266443156546937,243.10908389540398
ours_eroded,0.1052968528876609,227.5665377554358
ours_eroded,0.10792927420985242,214.59256675304036
ours_eroded,0.11056169553204394,204.63567204173492
ours_eroded,0.11319411685423546,196.69212107785373
ours_eroded,0.11582653817642698,187.00004766903962
ours_eroded,0.11845895949861851,175.54248264163581
ours_eroded,0.12109138082081003,163.8061511663461
ours_eroded,0.12372380214300155,157.18661863999867
ours_eroded,0.12635622346519307,153.01498078038708
ours_eroded,0.1289886447873846,143.2542714380228
ours_eroded,0.1316210661095761,131.3288052738672
ours_eroded,0.13425348743176763,121.46967122667137
ours_eroded,0.13688590875395917,114.88512127390906
ours_eroded,0.1395183300761507,109.38262109264502
ours_eroded,0.1421507513983422,103.2357663428487
ours_eroded,0.14478317272053373,99.07261174667617
ours_eroded,0.14741559404272525,93.20287376551352
ours_eroded,0.15004801536491677,85.80828950660658
ours_eroded,0.1526804366871083,81.33297789981496
ours_eroded,0.1553128580092998,77.15833123189832
ours_eroded,0.15794527933149133,73.1147124890108
ours_eroded,0.16057770065368288,69.57694760563645
ours_eroded,0.1632101219758744,67.09168915639432
ours_eroded,0.16584254329806591,63.57505737208271
ours_eroded,0.16847496462025743,60.22201149902253
ours_eroded,0.17110738594244895,57.04585093732623
ours_eroded,0.17373980726464047,53.452684986296184
ours_eroded,0.176372228586832,50.74424035856767
ours_eroded,0.1790046499090235,48.76885602058101
ours_eroded,0.18163707123121503,46.27147104764588
ours_eroded,0.18426949255340658,45.343784738581725
ours_eroded,0.1869019138755981,43.75503938273234
ours_eroded,0.18953433519778962,42.608534564537926
ours_eroded,0.19216675651998114,41.56236483796298
ours_eroded,0.19479917784217265,40.11774241933521
ours_eroded,0.19743159916436417,40.01522996512069
ours_eroded,0.2000640204865557,40.84796349961521
ours_eroded,0.2026964418087472,41.47040376423532
ours_eroded,0.20532886313093873,41.022133620845885
ours_eroded,0.20796128445313025,41.18308740932408
ours_eroded,0.2105937057753218,41.539915054782014
ours_eroded,0.21322612709751332,43.723846477651556
ours_eroded,0.21585854841970484,44.753916802348776
ours_eroded,0.21849096974189636,43.10926716624626
ours_eroded,0.22112339106408788,42.639394677174415
ours_eroded,0.2237558123862794,42.36834482268864
ours_eroded,0.22638823370847092,42.031068266898906
ours_eroded,0.22902065503066243,41.02959957154684
ours_eroded,0.23165307635285395,41.0183523843566
ours_eroded,0.2342854976750455,40.407308111143635
ours_eroded,0.23691791899723702,40.16942826628381
ours_eroded,0.23955034031942854,39.35761736470385
ours_eroded,0.24218276164162006,38.84163558532765
ours_eroded,0.24481518296381158,39.08495236570715
ours_eroded,0.2474476042860031,39.07444726369499
ours_eroded,0.25008002560819464,38.72165963937511
ours_eroded,0.25271244693038614,38.20201706634375
ours_eroded,0.2553448682525777,38.01284262264625
ours_eroded,0.2579772895747692,38.353698072853604
ours_eroded,0.2606097108969607,37.651742485666645
ours_eroded,0.2632421322191522,37.816329527011405
ours_eroded,0.26587455354134376,36.7728207429252
ours_eroded,0.26850697486353525,37.44002830096405
ours_eroded,0.2711393961857268,38.09880476840689
ours_eroded,0.27377181750791835,37.343036048426654
ours_eroded,0.27640423883010984,38.37206681485769
ours_eroded,0.2790366601523014,37.77793969719209
ours_eroded,0.2816690814744929,38.53702125308284
ours_eroded,0.2843015027966844,38.592838432941925
