stage,level,count
now,12217,1339
now,12218,1360
now,12219,1350
now,12220,1405
now,12221,1323
now,12222,1370
now,12223,1292
now,12224,1426
now,12225,1331
now,12226,1451
now,12227,1298
now,12228,1400
now,12229,1345
now,12230,1364
now,12231,1395
now,12232,1358
now,12233,1292
now,12234,1352
now,12235,1311
now,12236,1363
now,12237,1340
now,12238,1348
now,12239,1388
now,12240,1325
now,12241,1388
now,12242,1375
now,12243,1330
now,12244,1374
now,12245,1398
now,12246,1381
now,12247,1354
now,12248,1321
now,12249,1298
now,12250,1337
now,12251,1287
now,12252,1345
now,12253,1347
now,12254,1330
now,12255,1369
now,12256,1415
now,12257,1321
now,12258,1334
now,12259,1344
now,12260,1372
now,12261,1374
now,12262,1347
now,12263,1361
now,12264,1356
now,12265,1404
now,12266,1336
now,12267,1332
now,12268,1370
now,12269,1339
now,12270,1347
now,12271,1278
now,12272,1377
now,12273,1345
now,12274,1358
now,12275,1327
now,12276,1307
now,12277,1437
now,12278,1384
now,12279,1446
now,12280,1381
now,12281,1371
now,12282,1407
now,12283,1333
now,12284,1383
now,12285,1345
now,12286,1404
now,12287,1334
now,12288,1379
now,12289,1313
now,12290,1302
now,12291,1329
now,12292,1380
now,12293,1325
now,12294,1324
now,12295,1336
now,12296,1398
now,12297,1317
now,12298,1325
now,12299,1357
now,12300,1362
now,12301,1380
now,12302,1389
now,12303,1367
now,12304,1390
now,12305,1341
now,12306,1371
now,12307,1315
now,12308,1302
now,12309,1324
now,12310,1300
now,12311,1342
now,12312,1325
now,12313,1357
now,12314,1321
now,12315,1328
now,12316,1271
now,12317,1310
now,12318,1275
now,12319,1391
now,12320,1304
now,12321,1333
now,12322,1348
now,12323,1317
now,12324,1360
now,12325,1341
now,12326,1387
now,12327,1350
now,12328,1341
now,12329,1363
now,12330,1353
now,12331,1356
now,12332,1345
now,12333,1330
now,12334,1358
now,12335,1313
now,12336,1352
now,12337,1333
now,12338,1277
now,12339,1335
now,12340,1303
now,12341,1299
now,12342,1331
now,12343,1301
now,12344,1429
now,12345,1350
now,12346,1359
now,12347,1315
now,12348,1326
now,12349,1306
now,12350,1361
now,12351,1341
now,12352,1337
now,12353,1283
now,12354,1309
now,12355,1339
now,12356,1354
now,12357,1322
now,12358,1316
now,12359,1291
now,12360,1334
now,12361,1279
now,12362,1367
now,12363,1294
now,12364,1384
now,12365,1321
now,12366,1278
now,12367,1341
now,12368,1367
now,12369,1302
now,12370,1335
now,12371,1264
now,12372,1227
now,12373,1327
now,12374,1309
now,12375,1289
now,12376,1316
now,12377,1302
now,12378,1337
now,12379,1311
now,12380,1268
now,12381,1370
now,12382,1324
now,12383,1294
now,12384,1342
now,12385,1330
now,12386,1303
now,12387,1347
now,12388,1353
now,12389,1288
now,12390,1264
now,12391,1284
now,12392,1278
now,12393,1260
now,12394,1251
now,12395,1294
now,12396,1254
now,12397,1363
now,12398,1342
now,12399,1295
now,12400,1325
now,12401,1323
now,12402,1317
now,12403,1244
now,12404,1288
now,12405,1314
now,12406,1318
now,12407,1284
now,12408,1399
now,12409,1340
now,12410,1263
now,12411,1265
now,12412,1304
now,12413,1340
now,12414,1340
now,12415,1264
now,12416,1289
now,12417,1346
now,12418,1320
now,12419,1252
now,12420,1309
now,12421,1277
now,12422,1304
now,12423,1329
now,12424,1311
now,12425,1232
now,12426,1258
now,12427,1299
now,12428,1291
now,12429,1305
now,12430,1312
now,12431,1344
now,12432,1304
now,12433,1306
now,12434,1184
now,12435,1314
now,12436,1268
now,12437,1311
now,12438,1314
now,12439,1355
now,12440,1310
now,12441,1294
now,12442,1257
now,12443,1278
now,12444,1279
now,12445,1276
now,12446,1332
now,12447,1287
now,12448,1293
now,12449,1256
now,12450,1277
now,12451,1386
now,12452,1259
now,12453,1276
now,12454,1329
now,12455,1287
now,12456,1260
now,12457,1307
now,12458,1314
now,12459,1319
now,12460,1260
now,12461,1346
now,12462,1342
now,12463,1281
now,12464,1296
now,12465,1328
now,12466,1291
now,12467,1296
now,12468,1289
now,12469,1312
now,12470,1321
now,12471,1319
now,12472,1254
now,12473,1240
now,12474,1272
now,12475,1255
now,12476,1297
now,12477,1285
now,12478,1333
now,12479,1309
now,12480,1300
now,12481,1283
now,12482,1271
now,12483,1273
now,12484,1289
now,12485,1256
now,12486,1250
now,12487,1256
now,12488,1308
now,12489,1364
now,12490,1252
now,12491,1294
now,12492,1254
now,12493,1247
now,12494,1275
now,12495,1226
now,12496,1343
now,12497,1270
now,12498,1283
now,12499,1255
now,12500,1226
now,12501,1357
now,12502,1316
now,12503,1278
now,12504,1320
now,12505,1246
now,12506,1268
now,12507,1314
now,12508,1287
now,12509,1289
now,12510,1253
now,12511,1279
now,12512,1310
now,12513,1247
now,12514,1285
now,12515,1277
now,12516,1287
now,12517,1334
now,12518,1299
now,12519,1229
now,12520,1317
now,12521,1194
now,12522,1327
now,12523,1260
now,12524,1296
now,12525,1217
now,12526,1303
now,12527,1250
now,12528,1293
now,12529,1249
now,12530,1333
now,12531,1241
now,12532,1317
now,12533,1281
now,12534,1252
now,12535,1347
now,12536,1286
now,12537,1201
now,12538,1288
now,12539,1294
now,12540,1367
now,12541,1252
now,12542,1306
now,12543,1270
now,12544,1341
now,12545,1291
now,12546,1275
now,12547,1293
now,12548,1346
now,12549,1310
now,12550,1292
now,12551,1232
now,12552,1311
now,12553,1290
now,12554,1234
now,12555,1244
now,12556,1313
now,12557,1274
now,12558,1303
now,12559,1268
now,12560,1275
now,12561,1257
now,12562,1305
now,12563,1268
now,12564,1284
now,12565,1316
now,12566,1263
now,12567,1312
now,12568,1215
now,12569,1252
now,12570,1327
now,12571,1278
now,12572,1271
now,12573,1275
now,12574,1246
now,12575,1292
now,12576,1276
now,12577,1250
now,12578,1259
now,12579,1246
now,12580,1256
now,12581,1235
now,12582,1187
now,12583,1280
now,12584,1217
now,12585,1232
now,12586,1310
now,12587,1272
now,12588,1258
now,12589,1265
now,12590,1255
now,12591,1254
now,12592,1256
now,12593,1238
now,12594,1242
now,12595,1272
now,12596,1323
now,12597,1245
now,12598,1279
now,12599,1255
now,12600,1271
now,12601,1202
now,12602,1244
now,12603,1306
now,12604,1240
now,12605,1181
now,12606,1293
now,12607,1315
now,12608,1253
now,12609,1233
now,12610,1304
now,12611,1290
now,12612,1247
now,12613,1242
now,12614,1280
now,12615,1296
now,12616,1218
now,12617,1306
now,12618,1271
now,12619,1265
now,12620,1294
now,12621,1238
now,12622,1245
now,12623,1271
now,12624,1248
now,12625,1246
now,12626,1294
now,12627,1241
now,12628,1236
now,12629,1199
now,12630,1185
now,12631,1192
now,12632,1214
now,12633,1250
now,12634,1265
now,12635,1300
now,12636,1184
now,12637,1258
now,12638,1248
now,12639,1275
now,12640,1220
now,12641,1307
now,12642,1293
now,12643,1216
now,12644,1321
now,12645,1220
now,12646,1239
now,12647,1303
now,12648,1245
now,12649,1302
now,12650,1183
now,12651,1213
now,12652,1265
now,12653,1233
now,12654,1240
now,12655,1199
now,12656,1225
now,12657,1190
now,12658,1215
now,12659,1229
now,12660,1282
now,12661,1234
now,12662,1246
now,12663,1243
now,12664,1212
now,12665,1210
now,12666,1263
now,12667,1269
now,12668,1192
now,12669,1246
now,12670,1251
now,12671,1200
now,12672,1200
now,12673,1244
now,12674,1313
now,12675,1243
now,12676,1243
now,12677,1221
now,12678,1260
now,12679,1303
now,12680,1256
now,12681,1274
now,12682,1233
now,12683,1176
now,12684,1318
now,12685,1298
now,12686,1228
now,12687,1191
now,12688,1255
now,12689,1216
now,12690,1245
now,12691,1268
now,12692,1254
now,12693,1236
now,12694,1291
now,12695,1245
now,12696,1200
now,12697,1278
now,12698,1201
now,12699,1231
now,12700,1241
now,12701,1234
now,12702,1242
now,12703,1230
now,12704,1222
now,12705,1183
now,12706,1217
now,12707,1222
now,12708,1240
now,12709,1204
now,12710,1200
now,12711,1214
now,12712,1188
now,12713,1225
now,12714,1232
now,12715,1227
now,12716,1190
now,12717,1237
now,12718,1220
now,12719,1209
now,12720,1150
now,12721,1198
now,12722,1288
now,12723,1216
now,12724,1168
now,12725,1266
now,12726,1242
now,12727,1206
now,12728,1203
now,12729,1254
now,12730,1218
now,12731,1237
now,12732,1211
now,12733,1162
now,12734,1187
now,12735,1234
now,12736,1232
now,12737,1300
now,12738,1240
now,12739,1205
now,12740,1243
now,12741,1231
now,12742,1214
now,12743,1201
now,12744,1209
now,12745,1267
now,12746,1261
now,12747,1259
now,12748,1184
now,12749,1216
now,12750,1263
now,12751,1162
now,12752,1186
now,12753,1237
now,12754,1284
now,12755,1270
now,12756,1277
now,12757,1258
now,12758,1215
now,12759,1217
now,12760,1223
now,12761,1227
now,12762,1213
now,12763,1147
now,12764,1231
now,12765,1216
now,12766,1249
now,12767,1224
now,12768,1189
now,12769,1184
now,12770,1251
now,12771,1208
now,12772,1190
now,12773,1220
now,12774,1250
now,12775,1204
now,12776,1207
now,12777,1195
now,12778,1133
now,12779,1200
now,12780,1182
now,12781,1202
now,12782,1251
now,12783,1197
now,12784,1211
now,12785,1168
now,12786,1254
now,12787,1220
now,12788,1181
now,12789,1177
now,12790,1208
now,12791,1214
now,12792,1235
now,12793,1197
now,12794,1239
now,12795,1200
now,12796,1229
now,12797,1175
now,12798,1245
now,12799,1162
now,12800,1226
now,12801,1173
now,12802,1191
now,12803,1211
now,12804,1180
now,12805,1213
now,12806,1179
now,12807,1222
now,12808,1235
now,12809,1230
now,12810,1185
now,12811,1237
now,12812,1301
now,12813,1169
now,12814,1177
now,12815,1189
now,12816,1221
now,12817,1206
now,12818,1222
now,12819,1187
now,12820,1205
now,12821,1157
now,12822,1176
now,12823,1187
now,12824,1185
now,12825,1154
now,12826,1223
now,12827,1209
now,12828,1182
now,12829,1134
now,12830,1237
now,12831,1228
now,12832,1232
now,12833,1199
now,12834,1227
now,12835,1162
now,12836,1206
now,12837,1186
now,12838,1215
now,12839,1183
now,12840,1178
now,12841,1259
now,12842,1194
now,12843,1208
now,12844,1228
now,12845,1193
now,12846,1224
now,12847,1236
now,12848,1198
now,12849,1262
now,12850,1167
now,12851,1189
now,12852,1204
now,12853,1224
now,12854,1213
now,12855,1167
now,12856,1214
now,12857,1204
now,12858,1145
now,12859,1261
now,12860,1193
now,12861,1143
now,12862,1158
now,12863,1158
now,12864,1150
now,12865,1212
now,12866,1207
now,12867,1173
now,12868,1148
now,12869,1238
now,12870,1236
now,12871,1194
now,12872,1200
now,12873,1234
now,12874,1160
now,12875,1209
now,12876,1169
now,12877,1157
now,12878,1131
now,12879,1148
now,12880,1209
now,12881,1144
now,12882,1180
now,12883,1173
now,12884,1193
now,12885,1248
now,12886,1213
now,12887,1164
now,12888,1230
now,12889,1133
now,12890,1224
now,12891,1200
now,12892,1170
now,12893,1201
now,12894,1201
now,12895,1189
now,12896,1189
now,12897,1172
now,12898,1182
now,12899,1203
now,12900,1157
now,12901,1192
now,12902,1139
now,12903,1130
now,12904,1169
now,12905,1172
now,12906,1142
now,12907,1235
now,12908,1164
now,12909,1151
now,12910,1203
now,12911,1176
now,12912,1166
now,12913,1168
now,12914,1118
now,12915,1161
now,12916,1148
now,12917,1176
now,12918,1177
now,12919,1185
now,12920,1162
now,12921,1184
now,12922,1176
now,12923,1178
now,12924,1171
now,12925,1214
now,12926,1181
now,12927,1161
now,12928,1141
now,12929,1136
now,12930,1151
now,12931,1142
now,12932,1140
now,12933,1137
now,12934,1129
now,12935,1151
now,12936,1224
now,12937,1193
now,12938,1195
now,12939,1194
now,12940,1220
now,12941,1166
now,12942,1175
now,12943,1117
now,12944,1156
now,12945,1120
now,12946,1141
now,12947,1166
now,12948,1113
now,12949,1191
now,12950,1194
now,12951,1114
now,12952,1063
now,12953,1150
now,12954,1114
now,12955,1162
now,12956,1169
now,12957,1151
now,12958,1158
now,12959,1104
now,12960,1163
now,12961,1195
now,12962,1171
now,12963,1155
now,12964,1103
now,12965,1122
now,12966,1127
now,12967,1173
now,12968,1127
now,12969,1176
now,12970,1140
now,12971,1195
now,12972,1105
now,12973,1153
now,12974,1181
now,12975,1154
now,12976,1163
now,12977,1186
now,12978,1151
now,12979,1112
now,12980,1196
now,12981,1153
now,12982,1196
now,12983,1117
now,12984,1198
now,12985,1139
now,12986,1116
now,12987,1209
now,12988,1151
now,12989,1145
now,12990,1090
now,12991,1132
now,12992,1167
now,12993,1138
now,12994,1198
now,12995,1170
now,12996,1112
now,12997,1101
now,12998,1155
now,12999,1136
now,13000,1158
now,13001,1182
now,13002,1095
now,13003,1131
now,13004,1142
now,13005,1146
now,13006,1126
now,13007,1170
now,13008,1157
now,13009,1121
now,13010,1070
now,13011,1095
now,13012,1117
now,13013,1166
now,13014,1120
now,13015,1116
now,13016,1148
now,13017,1094
now,13018,1153
now,13019,1168
now,13020,1128
now,13021,1091
now,13022,1207
now,13023,1227
now,13024,1164
now,13025,1143
now,13026,1092
now,13027,1113
now,13028,1136
now,13029,1109
now,13030,1177
now,13031,1088
now,13032,1113
now,13033,1097
now,13034,1147
now,13035,1134
now,13036,1147
now,13037,1085
now,13038,1136
now,13039,1108
now,13040,1139
now,13041,1124
now,13042,1205
now,13043,1146
now,13044,1153
now,13045,1112
now,13046,1146
now,13047,1174
now,13048,1191
now,13049,1114
now,13050,1140
now,13051,1156
now,13052,1151
now,13053,1106
now,13054,1105
now,13055,1091
now,13056,1122
now,13057,1146
now,13058,1084
now,13059,1101
now,13060,1149
now,13061,1161
now,13062,1185
now,13063,1207
now,13064,1139
now,13065,1057
now,13066,1117
now,13067,1126
now,13068,1155
now,13069,1159
now,13070,1085
now,13071,1150
now,13072,1069
now,13073,1121
now,13074,1099
now,13075,1198
now,13076,1090
now,13077,1183
now,13078,1198
now,13079,1119
now,13080,1176
now,13081,1087
now,13082,1097
now,13083,1066
now,13084,1095
now,13085,1066
now,13086,1074
now,13087,1143
now,13088,1162
now,13089,1126
now,13090,1106
now,13091,1123
now,13092,1140
now,13093,1166
now,13094,1137
now,13095,1075
now,13096,1140
now,13097,1143
now,13098,1031
now,13099,1161
now,13100,1142
now,13101,1120
now,13102,1106
now,13103,1071
now,13104,1153
now,13105,1058
now,13106,1095
now,13107,1153
now,13108,1085
now,13109,1093
now,13110,1188
now,13111,1104
now,13112,1128
now,13113,1098
now,13114,1101
now,13115,1143
now,13116,1132
now,13117,1090
now,13118,1172
now,13119,1126
now,13120,1091
now,13121,1148
now,13122,1119
now,13123,1146
now,13124,1072
now,13125,1154
now,13126,1110
now,13127,1098
now,13128,1117
now,13129,1105
now,13130,1112
now,13131,1179
now,13132,1154
now,13133,1087
now,13134,1087
now,13135,1137
now,13136,1115
now,13137,1089
now,13138,1105
now,13139,1120
now,13140,1110
now,13141,1138
now,13142,1096
now,13143,1089
now,13144,1125
now,13145,1148
now,13146,1147
now,13147,1139
now,13148,1105
now,13149,1144
now,13150,1145
now,13151,1081
now,13152,1137
now,13153,1122
now,13154,1088
now,13155,1085
now,13156,1116
now,13157,1155
now,13158,1116
now,13159,1182
now,13160,1125
now,13161,1026
now,13162,1086
now,13163,1114
now,13164,1172
now,13165,1090
now,13166,1150
now,13167,1156
now,13168,1086
now,13169,1084
now,13170,1124
now,13171,1124
now,13172,1117
now,13173,1062
now,13174,1048
now,13175,1138
now,13176,1112
now,13177,1121
now,13178,1041
now,13179,1172
now,13180,1151
now,13181,1134
now,13182,1098
now,13183,1060
now,13184,1109
now,13185,1134
now,13186,1062
now,13187,1067
now,13188,1039
now,13189,1137
now,13190,1072
now,13191,1083
now,13192,1136
now,13193,1080
now,13194,1078
now,13195,1179
now,13196,1140
now,13197,1123
now,13198,1076
now,13199,988
now,13200,1089
now,13201,1052
now,13202,1107
now,13203,1043
now,13204,1087
now,13205,1087
now,13206,1129
now,13207,1065
now,13208,1036
now,13209,1123
now,13210,1147
now,13211,1075
now,13212,1045
now,13213,1103
now,13214,1057
now,13215,1079
now,13216,1115
now,13217,1045
now,13218,1070
now,13219,1119
now,13220,1080
now,13221,1016
now,13222,1130
now,13223,1095
now,13224,1113
now,13225,1113
now,13226,1079
now,13227,1059
now,13228,1105
now,13229,1051
now,13230,1110
now,13231,1034
now,13232,1050
now,13233,1106
now,13234,1088
now,13235,1083
now,13236,1089
now,13237,1089
now,13238,1113
now,13239,1043
now,13240,1113
now,13241,1062
now,13242,1075
now,13243,1070
now,13244,1127
now,13245,1123
now,13246,1112
now,13247,1055
now,13248,1050
now,13249,1044
now,13250,1055
now,13251,1014
now,13252,1076
now,13253,1079
now,13254,1040
now,13255,1105
now,13256,1078
now,13257,1052
now,13258,1074
now,13259,1068
now,13260,1048
now,13261,1036
now,13262,1110
now,13263,1037
now,13264,1085
now,13265,1055
now,13266,1050
now,13267,1104
now,13268,1036
now,13269,1052
now,13270,1057
now,13271,1067
now,13272,1096
now,13273,1087
now,13274,1072
now,13275,1096
now,13276,1068
now,13277,1022
now,13278,1036
now,13279,1090
now,13280,1052
now,13281,1064
now,13282,1071
now,13283,1111
now,13284,1064
now,13285,1155
now,13286,1035
now,13287,1019
now,13288,1046
now,13289,1057
now,13290,1027
now,13291,1073
now,13292,1122
now,13293,1053
now,13294,1046
now,13295,1127
now,13296,1137
now,13297,1065
now,13298,1052
now,13299,1071
now,13300,1015
now,13301,1089
now,13302,1089
now,13303,1023
now,13304,1124
now,13305,1041
now,13306,1078
now,13307,1035
now,13308,1017
now,13309,1043
now,13310,1030
now,13311,1079
now,13312,1065
now,13313,1096
now,13314,1071
now,13315,1066
now,13316,1061
now,13317,1004
now,13318,1074
now,13319,1060
now,13320,1049
now,13321,1098
now,13322,1018
now,13323,1070
now,13324,1066
now,13325,1003
now,13326,1023
now,13327,1007
now,13328,996
now,13329,1071
now,13330,1043
now,13331,1051
now,13332,1006
now,13333,1046
now,13334,1010
now,13335,1096
now,13336,1033
now,13337,1032
now,13338,1048
now,13339,1120
now,13340,1040
now,13341,1056
now,13342,1046
now,13343,1025
now,13344,1082
now,13345,1026
now,13346,1044
now,13347,1085
now,13348,1019
now,13349,1017
now,13350,1033
now,13351,1011
now,13352,1063
now,13353,1007
now,13354,1045
now,13355,1048
now,13356,1033
now,13357,970
now,13358,1007
now,13359,968
now,13360,1002
now,13361,1007
now,13362,1062
now,13363,1044
now,13364,1042
now,13365,1022
now,13366,1068
now,13367,1029
now,13368,1080
now,13369,1051
now,13370,1025
now,13371,1008
now,13372,1073
now,13373,1065
now,13374,1001
now,13375,1048
now,13376,1022
now,13377,1036
now,13378,1023
now,13379,1058
now,13380,1097
now,13381,1062
now,13382,1027
now,13383,1023
now,13384,1020
now,13385,1050
now,13386,1051
now,13387,1084
now,13388,1035
now,13389,1036
now,13390,1019
now,13391,1033
now,13392,1004
now,13393,993
now,13394,997
now,13395,1067
now,13396,977
now,13397,1007
now,13398,1005
now,13399,1028
now,13400,1019
now,13401,1005
now,13402,1055
now,13403,1021
now,13404,1017
now,13405,1024
now,13406,1021
now,13407,1033
now,13408,1016
now,13409,984
now,13410,1022
now,13411,1039
now,13412,1043
now,13413,1008
now,13414,964
now,13415,1018
now,13416,1082
now,13417,1052
now,13418,1047
now,13419,1004
now,13420,988
now,13421,996
now,13422,1036
now,13423,1049
now,13424,980
now,13425,1070
now,13426,1028
now,13427,1037
now,13428,1081
now,13429,1067
now,13430,1105
now,13431,1045
now,13432,1016
now,13433,1001
now,13434,1002
now,13435,1007
now,13436,977
now,13437,1059
now,13438,1027
now,13439,1003
now,13440,1038
now,13441,1013
now,13442,1085
now,13443,1004
now,13444,1091
now,13445,1043
now,13446,988
now,13447,1030
now,13448,1077
now,13449,1005
now,13450,1067
now,13451,1012
now,13452,1008
now,13453,991
now,13454,966
now,13455,1035
now,13456,1054
now,13457,1024
now,13458,986
now,13459,1026
now,13460,984
now,13461,1038
now,13462,1015
now,13463,1010
now,13464,1072
now,13465,1060
now,13466,1040
now,13467,1033
now,13468,971
now,13469,1023
now,13470,1023
now,13471,1062
now,13472,966
now,13473,1005
now,13474,1038
now,13475,1022
now,13476,1034
now,13477,958
now,13478,1047
now,13479,996
now,13480,993
now,13481,1001
now,13482,1075
now,13483,971
now,13484,1031
now,13485,1023
now,13486,990
now,13487,1059
now,13488,1005
now,13489,1027
now,13490,1021
now,13491,948
now,13492,1054
now,13493,984
now,13494,1006
now,13495,1012
now,13496,1105
now,13497,1017
now,13498,1010
now,13499,966
now,13500,987
now,13501,1038
now,13502,1040
now,13503,1029
now,13504,1028
now,13505,978
now,13506,944
now,13507,1014
now,13508,996
now,13509,1017
now,13510,1012
now,13511,1037
now,13512,985
now,13513,971
now,13514,1019
now,13515,1030
now,13516,1005
now,13517,979
now,13518,999
now,13519,1027
now,13520,991
now,13521,966
now,13522,1007
now,13523,983
now,13524,1013
now,13525,1005
now,13526,1026
now,13527,966
now,13528,977
now,13529,1014
now,13530,988
now,13531,999
now,13532,986
now,13533,972
now,13534,1025
now,13535,982
now,13536,1008
now,13537,1025
now,13538,993
now,13539,1028
now,13540,997
now,13541,979
now,13542,974
now,13543,1015
now,13544,923
now,13545,1037
now,13546,1015
now,13547,1011
now,13548,1055
now,13549,969
now,13550,1000
now,13551,1056
now,13552,1001
now,13553,969
now,13554,941
now,13555,975
now,13556,996
now,13557,978
now,13558,995
now,13559,984
now,13560,981
now,13561,1006
now,13562,969
now,13563,965
now,13564,1056
now,13565,956
now,13566,953
now,13567,982
now,13568,977
now,13569,986
now,13570,1046
now,13571,926
now,13572,965
now,13573,1009
now,13574,1006
now,13575,1006
now,13576,984
now,13577,915
now,13578,969
now,13579,989
now,13580,988
now,13581,1015
now,13582,982
now,13583,973
now,13584,996
now,13585,946
now,13586,1049
now,13587,1048
now,13588,989
now,13589,990
now,13590,987
now,13591,1005
now,13592,952
now,13593,969
now,13594,1002
now,13595,960
now,13596,1020
now,13597,1001
now,13598,993
now,13599,985
now,13600,1011
now,13601,945
now,13602,1007
now,13603,964
now,13604,971
now,13605,971
now,13606,982
now,13607,912
now,13608,970
now,13609,969
now,13610,982
now,13611,1008
now,13612,940
now,13613,955
now,13614,1015
now,13615,958
now,13616,1020
now,13617,937
now,13618,983
now,13619,955
now,13620,1054
now,13621,983
now,13622,1016
now,13623,971
now,13624,988
now,13625,973
now,13626,980
now,13627,1019
now,13628,994
now,13629,944
now,13630,986
now,13631,1003
now,13632,1018
now,13633,1031
now,13634,957
now,13635,997
now,13636,1013
now,13637,963
now,13638,981
now,13639,978
now,13640,973
now,13641,982
now,13642,963
now,13643,965
now,13644,939
now,13645,908
now,13646,983
now,13647,969
now,13648,957
now,13649,970
now,13650,1007
now,13651,1013
now,13652,975
now,13653,972
now,13654,924
now,13655,1004
now,13656,966
now,13657,949
now,13658,929
now,13659,964
now,13660,939
now,13661,1015
now,13662,985
now,13663,978
now,13664,965
now,13665,959
now,13666,1000
now,13667,928
now,13668,970
now,13669,946
now,13670,939
now,13671,972
now,13672,903
now,13673,945
now,13674,939
now,13675,986
now,13676,881
now,13677,1004
now,13678,963
now,13679,1004
now,13680,984
now,13681,977
now,13682,934
now,13683,965
now,13684,956
now,13685,933
now,13686,1028
now,13687,957
now,13688,1016
now,13689,961
now,13690,977
now,13691,1005
now,13692,881
now,13693,993
now,13694,892
now,13695,977
now,13696,967
now,13697,948
now,13698,966
now,13699,956
now,13700,1004
now,13701,903
now,13702,1018
now,13703,1022
now,13704,914
now,13705,998
now,13706,935
now,13707,967
now,13708,917
now,13709,971
now,13710,956
now,13711,1059
now,13712,943
now,13713,944
now,13714,940
now,13715,918
now,13716,961
now,13717,1024
now,13718,955
now,13719,981
now,13720,951
now,13721,976
now,13722,993
now,13723,960
now,13724,956
now,13725,955
now,13726,955
now,13727,985
now,13728,988
now,13729,1013
now,13730,917
now,13731,940
now,13732,977
now,13733,921
now,13734,922
now,13735,937
now,13736,998
now,13737,949
now,13738,963
now,13739,952
now,13740,975
now,13741,938
now,13742,937
now,13743,1000
now,13744,1022
now,13745,950
now,13746,914
now,13747,1004
now,13748,986
now,13749,941
now,13750,963
now,13751,915
now,13752,968
now,13753,996
now,13754,973
now,13755,929
now,13756,947
now,13757,933
now,13758,941
now,13759,929
now,13760,953
now,13761,928
now,13762,941
now,13763,1005
now,13764,980
now,13765,989
now,13766,955
now,13767,895
now,13768,974
now,13769,944
now,13770,930
now,13771,959
now,13772,944
now,13773,972
now,13774,916
now,13775,960
now,13776,964
now,13777,910
now,13778,956
now,13779,936
now,13780,916
now,13781,896
now,13782,981
now,13783,942
now,13784,930
now,13785,913
now,13786,945
now,13787,936
now,13788,1025
now,13789,948
now,13790,894
now,13791,939
now,13792,1022
now,13793,956
now,13794,931
now,13795,872
now,13796,940
now,13797,954
now,13798,886
now,13799,975
now,13800,969
now,13801,928
now,13802,902
now,13803,903
now,13804,943
now,13805,924
now,13806,912
now,13807,928
now,13808,954
now,13809,938
now,13810,954
now,13811,973
now,13812,964
now,13813,930
now,13814,934
now,13815,928
now,13816,858
now,13817,903
now,13818,892
now,13819,889
now,13820,929
now,13821,913
now,13822,868
now,13823,980
now,13824,953
now,13825,885
now,13826,968
now,13827,908
now,13828,954
now,13829,922
now,13830,893
now,13831,897
now,13832,891
now,13833,879
now,13834,943
now,13835,939
now,13836,960
now,13837,920
now,13838,956
now,13839,922
now,13840,966
now,13841,953
now,13842,934
now,13843,927
now,13844,936
now,13845,870
now,13846,964
now,13847,940
now,13848,919
now,13849,893
now,13850,940
now,13851,924
now,13852,940
now,13853,971
now,13854,980
now,13855,904
now,13856,976
now,13857,949
now,13858,950
now,13859,862
now,13860,885
now,13861,915
now,13862,944
now,13863,942
now,13864,943
now,13865,964
now,13866,894
now,13867,972
now,13868,906
now,13869,875
now,13870,940
now,13871,888
now,13872,889
now,13873,982
now,13874,884
now,13875,929
now,13876,938
now,13877,940
now,13878,928
now,13879,927
now,13880,962
now,13881,910
now,13882,886
now,13883,929
now,13884,881
now,13885,867
now,13886,922
now,13887,938
now,13888,934
now,13889,927
now,13890,890
now,13891,915
now,13892,925
now,13893,896
now,13894,930
now,13895,975
now,13896,924
now,13897,968
now,13898,931
now,13899,959
now,13900,933
now,13901,909
now,13902,971
now,13903,875
now,13904,903
now,13905,922
now,13906,873
now,13907,863
now,13908,936
now,13909,927
now,13910,892
now,13911,879
now,13912,891
now,13913,943
now,13914,898
now,13915,911
now,13916,934
now,13917,873
now,13918,904
now,13919,960
now,13920,905
now,13921,897
now,13922,925
now,13923,923
now,13924,858
now,13925,971
now,13926,937
now,13927,891
now,13928,862
now,13929,937
now,13930,924
now,13931,902
now,13932,880
now,13933,882
now,13934,893
now,13935,874
now,13936,872
now,13937,949
now,13938,876
now,13939,883
now,13940,978
now,13941,920
now,13942,924
now,13943,887
now,13944,922
now,13945,904
now,13946,906
now,13947,889
now,13948,917
now,13949,885
now,13950,924
now,13951,916
now,13952,898
now,13953,886
now,13954,972
now,13955,907
now,13956,910
now,13957,886
now,13958,890
now,13959,902
now,13960,921
now,13961,905
now,13962,907
now,13963,849
now,13964,922
now,13965,941
now,13966,928
now,13967,923
now,13968,894
now,13969,870
now,13970,937
now,13971,950
now,13972,908
now,13973,875
now,13974,880
now,13975,846
now,13976,941
now,13977,896
now,13978,947
now,13979,872
now,13980,907
now,13981,856
now,13982,928
now,13983,900
now,13984,873
now,13985,876
now,13986,887
now,13987,911
now,13988,901
now,13989,929
now,13990,934
now,13991,900
now,13992,894
now,13993,886
now,13994,910
now,13995,910
now,13996,873
now,13997,870
now,13998,860
now,13999,880
